,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists
4,0.753,0.656,2,-3.178,0,0.111,0.367,0.0,0.124,0.939,134.865,audio_features,7ebyGGBvIus0ZgdbzcXweL,spotify:track:7ebyGGBvIus0ZgdbzcXweL,https://api.spotify.com/v1/tracks/7ebyGGBvIus0ZgdbzcXweL,https://api.spotify.com/v1/audio-analysis/7ebyGGBvIus0ZgdbzcXweL,213093,4,2019-09-10T16:47:51Z,Les hommes que j'aime,La Rue Kétanou
5,0.45,0.856,11,-3.081,1,0.0734,0.000385,1.21e-05,0.604,0.361,174.096,audio_features,59OZiGqFfWmry6o9pTx8i8,spotify:track:59OZiGqFfWmry6o9pTx8i8,https://api.spotify.com/v1/tracks/59OZiGqFfWmry6o9pTx8i8,https://api.spotify.com/v1/audio-analysis/59OZiGqFfWmry6o9pTx8i8,220733,4,2019-09-09T17:05:17Z,Bruises,Fox Stevenson
6,0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,audio_features,3AayefDdUFxivRs79bX7kV,spotify:track:3AayefDdUFxivRs79bX7kV,https://api.spotify.com/v1/tracks/3AayefDdUFxivRs79bX7kV,https://api.spotify.com/v1/audio-analysis/3AayefDdUFxivRs79bX7kV,234475,4,2019-09-08T02:56:27Z,We Won't Be Alone,"Feint,Laura Brehm"
7,0.568,0.974,6,-0.294,1,0.0911,0.152,0.0,0.41,0.233,173.928,audio_features,4du4QxkTVD2thsAQ6e5whY,spotify:track:4du4QxkTVD2thsAQ6e5whY,https://api.spotify.com/v1/tracks/4du4QxkTVD2thsAQ6e5whY,https://api.spotify.com/v1/audio-analysis/4du4QxkTVD2thsAQ6e5whY,207586,4,2019-09-08T02:56:20Z,Bruises - Macky Gee Remix,"Fox Stevenson,Macky Gee"
8,0.514,0.866,0,-3.24,0,0.0452,0.0168,0.0,0.133,0.246,174.066,audio_features,6xjGoGo9QNk6clZerVevJl,spotify:track:6xjGoGo9QNk6clZerVevJl,https://api.spotify.com/v1/tracks/6xjGoGo9QNk6clZerVevJl,https://api.spotify.com/v1/audio-analysis/6xjGoGo9QNk6clZerVevJl,236267,4,2019-09-07T23:16:15Z,Breathe,"Wilkinson,Shannon Saunders"
9,0.799,0.499,0,-9.421,1,0.185,0.438,0.125,0.111,0.104,82.02,audio_features,3eoCOuLPJdd9BwUrX3Lsal,spotify:track:3eoCOuLPJdd9BwUrX3Lsal,https://api.spotify.com/v1/tracks/3eoCOuLPJdd9BwUrX3Lsal,https://api.spotify.com/v1/audio-analysis/3eoCOuLPJdd9BwUrX3Lsal,191172,4,2019-09-07T20:36:07Z,My Grind,"Atili,Adam Paris"
10,0.818,0.682,2,-7.885,1,0.0532,0.0122,9.33e-06,0.212,0.706,116.006,audio_features,1QWzj3Oro3LNBOYid9kU39,spotify:track:1QWzj3Oro3LNBOYid9kU39,https://api.spotify.com/v1/tracks/1QWzj3Oro3LNBOYid9kU39,https://api.spotify.com/v1/audio-analysis/1QWzj3Oro3LNBOYid9kU39,212320,4,2019-09-07T11:56:11Z,You (feat. Madeline Follin),"Étienne de Crécy,Madeline Follin"
11,0.583,0.765,11,-5.57,1,0.084,0.00283,0.0463,0.351,0.352,122.021,audio_features,4BRIV2luZ273YEot8khID9,spotify:track:4BRIV2luZ273YEot8khID9,https://api.spotify.com/v1/tracks/4BRIV2luZ273YEot8khID9,https://api.spotify.com/v1/audio-analysis/4BRIV2luZ273YEot8khID9,218537,4,2019-09-07T11:54:11Z,End Of The World (feat. Skrillex),"Mr. Oizo,Skrillex"
12,0.828,0.767,3,-9.631,0,0.0489,0.00168,0.335,0.139,0.198,124.506,audio_features,5tMGD1Q0dE5IgVkUs9xCtW,spotify:track:5tMGD1Q0dE5IgVkUs9xCtW,https://api.spotify.com/v1/tracks/5tMGD1Q0dE5IgVkUs9xCtW,https://api.spotify.com/v1/audio-analysis/5tMGD1Q0dE5IgVkUs9xCtW,479746,4,2019-09-06T18:48:43Z,Can You Feel It - Steve Bug Re-Mix,Chez Damier
13,0.698,0.743,8,-5.507,0,0.0353,0.000291,0.417,0.396,0.436,108.019,audio_features,0Pxo3J0alsDbf6bZTJ4cHR,spotify:track:0Pxo3J0alsDbf6bZTJ4cHR,https://api.spotify.com/v1/tracks/0Pxo3J0alsDbf6bZTJ4cHR,https://api.spotify.com/v1/audio-analysis/0Pxo3J0alsDbf6bZTJ4cHR,169041,4,2019-09-06T15:05:16Z,You’re Not Alone,"Agoria,Blasé"
14,0.844,0.682,2,-9.556,1,0.0453,0.00207,0.797,0.113,0.352,99.99,audio_features,4pCvnGkf7jveRMKHZosxxB,spotify:track:4pCvnGkf7jveRMKHZosxxB,https://api.spotify.com/v1/tracks/4pCvnGkf7jveRMKHZosxxB,https://api.spotify.com/v1/audio-analysis/4pCvnGkf7jveRMKHZosxxB,223887,4,2019-09-06T14:23:48Z,Edge,Rezz
15,0.8,0.846,5,-7.518,1,0.0624,0.0277,0.877,0.0896,0.211,127.008,audio_features,08d1uFAAtQgLbuvyP2AkoH,spotify:track:08d1uFAAtQgLbuvyP2AkoH,https://api.spotify.com/v1/tracks/08d1uFAAtQgLbuvyP2AkoH,https://api.spotify.com/v1/audio-analysis/08d1uFAAtQgLbuvyP2AkoH,272395,4,2019-09-06T09:00:27Z,The Groovy Cat,PAWSA
16,0.788,0.625,1,-6.428,1,0.0375,0.0016,0.905,0.299,0.439,125.012,audio_features,4cTW1QdgCJiqE1Pvreb80L,spotify:track:4cTW1QdgCJiqE1Pvreb80L,https://api.spotify.com/v1/tracks/4cTW1QdgCJiqE1Pvreb80L,https://api.spotify.com/v1/audio-analysis/4cTW1QdgCJiqE1Pvreb80L,453120,4,2019-09-06T08:47:36Z,Moon Rocks,Enrico Sangiuliano
17,0.826,0.676,1,-9.802,1,0.0604,0.000329,0.803,0.0523,0.437,123.011,audio_features,4n1CkLArH5N8X71jDeqNWT,spotify:track:4n1CkLArH5N8X71jDeqNWT,https://api.spotify.com/v1/tracks/4n1CkLArH5N8X71jDeqNWT,https://api.spotify.com/v1/audio-analysis/4n1CkLArH5N8X71jDeqNWT,343389,4,2019-09-06T08:46:51Z,Ass Out - Original Mix,"Wood Holly,Sage Armstrong"
18,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,2019-09-05T06:54:57Z,Under the Bridge,Red Hot Chili Peppers
19,0.89,0.467,11,-10.299,1,0.0627,0.0105,0.864,0.0718,0.611,122.97,audio_features,7I3pS1E7uu5DrjsPL7vbIe,spotify:track:7I3pS1E7uu5DrjsPL7vbIe,https://api.spotify.com/v1/tracks/7I3pS1E7uu5DrjsPL7vbIe,https://api.spotify.com/v1/audio-analysis/7I3pS1E7uu5DrjsPL7vbIe,407779,4,2019-09-04T23:58:26Z,Feel Good - Original Mix,Emil Berliner
0,0.544,0.902,10,-5.262,0,0.0396,0.000251,0.102,0.116,0.272,174.035,audio_features,13xDNcUNMt4L9y6ckxeQJ1,spotify:track:13xDNcUNMt4L9y6ckxeQJ1,https://api.spotify.com/v1/tracks/13xDNcUNMt4L9y6ckxeQJ1,https://api.spotify.com/v1/audio-analysis/13xDNcUNMt4L9y6ckxeQJ1,379276,4,2019-09-04T09:17:42Z,Eyes Closed,Netsky
1,0.57,0.553,1,-11.182,1,0.0714,0.0984,0.818,0.0791,0.308,119.007,audio_features,4IkVDw7MOGhFTuJNJoAb2P,spotify:track:4IkVDw7MOGhFTuJNJoAb2P,https://api.spotify.com/v1/tracks/4IkVDw7MOGhFTuJNJoAb2P,https://api.spotify.com/v1/audio-analysis/4IkVDw7MOGhFTuJNJoAb2P,259093,4,2019-09-03T13:33:57Z,Sail (Instrumental Version),Off The Record
2,0.38,0.846,4,-6.415,0,0.0605,0.00126,0.611,0.333,0.183,89.971,audio_features,4xC3NPultaE0hCvUosYLSi,spotify:track:4xC3NPultaE0hCvUosYLSi,https://api.spotify.com/v1/tracks/4xC3NPultaE0hCvUosYLSi,https://api.spotify.com/v1/audio-analysis/4xC3NPultaE0hCvUosYLSi,234867,4,2019-09-03T13:28:09Z,Fall,"Daft Punk,M83 VS Big Black Delta,M83,Big Black Delta"
3,0.34,0.544,2,-9.185,1,0.0358,0.0109,0.901,0.042,0.249,127.019,audio_features,4jTlhnW8wp7ANU36iRgbQK,spotify:track:4jTlhnW8wp7ANU36iRgbQK,https://api.spotify.com/v1/tracks/4jTlhnW8wp7ANU36iRgbQK,https://api.spotify.com/v1/audio-analysis/4jTlhnW8wp7ANU36iRgbQK,810162,4,2019-09-03T13:19:58Z,Trauma,N'to
4,0.544,0.868,1,-3.795,0,0.0361,0.000207,0.351,0.581,0.552,180.01,audio_features,1H5vt0uSkg4Pz2aLgTFs14,spotify:track:1H5vt0uSkg4Pz2aLgTFs14,https://api.spotify.com/v1/tracks/1H5vt0uSkg4Pz2aLgTFs14,https://api.spotify.com/v1/audio-analysis/1H5vt0uSkg4Pz2aLgTFs14,223300,4,2019-09-03T13:09:27Z,Get Free - Bonde Do Role Remix,"Major Lazer,Amber of Dirty Projectors"
5,0.614,0.433,0,-7.851,1,0.0262,0.0118,0.0259,0.106,0.0396,99.962,audio_features,6vyStw2mr0Eq3izsBjJj4R,spotify:track:6vyStw2mr0Eq3izsBjJj4R,https://api.spotify.com/v1/tracks/6vyStw2mr0Eq3izsBjJj4R,https://api.spotify.com/v1/audio-analysis/6vyStw2mr0Eq3izsBjJj4R,201947,4,2019-09-03T13:08:46Z,Life/Universe,Detektivbyrån
6,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,audio_features,0bXpmJyHHYPk6QBFj25bYF,spotify:track:0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/tracks/0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/audio-analysis/0bXpmJyHHYPk6QBFj25bYF,127920,4,2019-09-03T12:59:08Z,Intro,The xx
7,0.696,0.848,11,-2.954,0,0.162,0.299,8.44e-06,0.0729,0.604,84.021,audio_features,4vqhZ5VAfbUKkHJamsWNOL,spotify:track:4vqhZ5VAfbUKkHJamsWNOL,https://api.spotify.com/v1/tracks/4vqhZ5VAfbUKkHJamsWNOL,https://api.spotify.com/v1/audio-analysis/4vqhZ5VAfbUKkHJamsWNOL,185733,4,2019-09-03T12:18:32Z,Snitch,"Netsky,Aloe Blacc"
8,0.423,0.942,8,-3.353,0,0.0459,0.00766,0.775,0.325,0.251,174.893,audio_features,7e2VNeDrgyjDJ9qFnqmk7l,spotify:track:7e2VNeDrgyjDJ9qFnqmk7l,https://api.spotify.com/v1/tracks/7e2VNeDrgyjDJ9qFnqmk7l,https://api.spotify.com/v1/audio-analysis/7e2VNeDrgyjDJ9qFnqmk7l,224938,4,2019-09-03T10:13:21Z,Remember,Voicians
9,0.528,0.437,7,-12.597,0,0.0579,0.47,0.802,0.0905,0.345,133.001,audio_features,3fBMzy3z4CEMpz9CqG5Bq4,spotify:track:3fBMzy3z4CEMpz9CqG5Bq4,https://api.spotify.com/v1/tracks/3fBMzy3z4CEMpz9CqG5Bq4,https://api.spotify.com/v1/audio-analysis/3fBMzy3z4CEMpz9CqG5Bq4,343362,4,2019-09-02T19:03:13Z,Les deux guitares,Opa Tsupa
10,0.717,0.465,3,-13.036,0,0.0405,0.259,0.922,0.145,0.534,104.995,audio_features,3rkge8kur9i26zpByFKvBu,spotify:track:3rkge8kur9i26zpByFKvBu,https://api.spotify.com/v1/tracks/3rkge8kur9i26zpByFKvBu,https://api.spotify.com/v1/audio-analysis/3rkge8kur9i26zpByFKvBu,483000,4,2019-09-01T02:46:19Z,Syria - Original,Unders
11,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,2019-08-31T13:30:18Z,Hotel California - 2013 Remaster,Eagles
12,0.609,0.708,5,-8.366,0,0.0537,0.0502,2.54e-05,0.0906,0.845,160.025,audio_features,0CVt9RVUmKVEtYZTWH6mL1,spotify:track:0CVt9RVUmKVEtYZTWH6mL1,https://api.spotify.com/v1/tracks/0CVt9RVUmKVEtYZTWH6mL1,https://api.spotify.com/v1/audio-analysis/0CVt9RVUmKVEtYZTWH6mL1,234054,4,2019-08-30T16:59:40Z,Humains - Bonus Track,Damso
13,0.779,0.659,1,-5.341,0,0.13,0.0885,0.0,0.0918,0.133,139.97,audio_features,7vwk8KxzNnfBJIZUIHUGsJ,spotify:track:7vwk8KxzNnfBJIZUIHUGsJ,https://api.spotify.com/v1/tracks/7vwk8KxzNnfBJIZUIHUGsJ,https://api.spotify.com/v1/audio-analysis/7vwk8KxzNnfBJIZUIHUGsJ,208358,4,2019-08-30T16:56:43Z,Ipséité - Bonus Track,Damso
14,0.56,0.591,6,-9.914,1,0.316,0.375,5.74e-06,0.127,0.369,126.628,audio_features,7wFK2ReVQpq80IAGs6eI1l,spotify:track:7wFK2ReVQpq80IAGs6eI1l,https://api.spotify.com/v1/tracks/7wFK2ReVQpq80IAGs6eI1l,https://api.spotify.com/v1/audio-analysis/7wFK2ReVQpq80IAGs6eI1l,305507,4,2019-08-30T16:54:08Z,Γ. Mosaïque solitaire,Damso
15,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,2019-08-29T21:00:06Z,rockstar (feat. 21 Savage),"Post Malone,21 Savage"
16,0.717,0.46,11,-11.326,0,0.0372,0.0287,0.785,0.0661,0.0961,110.993,audio_features,1fmoCZ6mtMiqA5GHWPcZz9,spotify:track:1fmoCZ6mtMiqA5GHWPcZz9,https://api.spotify.com/v1/tracks/1fmoCZ6mtMiqA5GHWPcZz9,https://api.spotify.com/v1/audio-analysis/1fmoCZ6mtMiqA5GHWPcZz9,367307,4,2019-08-29T20:45:07Z,A New Error,Moderat
17,0.609,0.802,9,-9.501,0,0.0538,0.118,0.000131,0.0904,0.926,127.672,audio_features,1w3IeWPxVHuw0gyXcGV2pN,spotify:track:1w3IeWPxVHuw0gyXcGV2pN,https://api.spotify.com/v1/tracks/1w3IeWPxVHuw0gyXcGV2pN,https://api.spotify.com/v1/audio-analysis/1w3IeWPxVHuw0gyXcGV2pN,156480,4,2019-08-29T20:19:02Z,Sugar on My Tongue - 2005 Remaster,Talking Heads
18,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4,2019-08-29T19:00:29Z,Señorita,"Shawn Mendes,Camila Cabello"
19,0.832,0.644,6,-5.903,0,0.0679,0.403,1.06e-05,0.125,0.454,119.992,audio_features,4TkugQm8Y7PF5qPRMvRl15,spotify:track:4TkugQm8Y7PF5qPRMvRl15,https://api.spotify.com/v1/tracks/4TkugQm8Y7PF5qPRMvRl15,https://api.spotify.com/v1/audio-analysis/4TkugQm8Y7PF5qPRMvRl15,181582,4,2019-08-29T18:39:02Z,Qu'est-ce que tu fais?,Siboy
0,0.742,0.66,4,-5.6,0,0.394,0.531,0.0,0.311,0.598,90.186,audio_features,04Ot4wG9XErLvmsv3t968f,spotify:track:04Ot4wG9XErLvmsv3t968f,https://api.spotify.com/v1/tracks/04Ot4wG9XErLvmsv3t968f,https://api.spotify.com/v1/audio-analysis/04Ot4wG9XErLvmsv3t968f,257587,4,2019-08-29T17:34:45Z,Cherche l'amour,Dooz Kawa
1,0.83,0.682,8,-7.155,0,0.0471,0.505,6.17e-06,0.11,0.514,112.063,audio_features,69RclklKbEelwfQJCBzh0m,spotify:track:69RclklKbEelwfQJCBzh0m,https://api.spotify.com/v1/tracks/69RclklKbEelwfQJCBzh0m,https://api.spotify.com/v1/audio-analysis/69RclklKbEelwfQJCBzh0m,242000,4,2019-08-29T14:48:20Z,Vide,13 Block
2,0.576,0.792,7,-6.499,0,0.0715,0.239,0.000635,0.913,0.723,95.803,audio_features,0BJiITBa2wpzagOlqulViS,spotify:track:0BJiITBa2wpzagOlqulViS,https://api.spotify.com/v1/tracks/0BJiITBa2wpzagOlqulViS,https://api.spotify.com/v1/audio-analysis/0BJiITBa2wpzagOlqulViS,435027,4,2019-08-28T11:38:14Z,Ma faute à toi,La Rue Kétanou
3,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,audio_features,0cSkIGgh1uICEIcmEb1niw,spotify:track:0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/tracks/0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/audio-analysis/0cSkIGgh1uICEIcmEb1niw,185312,4,2019-08-28T11:32:06Z,Rasta Love Feat. Ky-Mani Marley,"Protoje,Ky-Mani Marley"
4,0.722,0.864,0,-3.317,1,0.107,0.00324,0.0,0.164,0.466,148.025,audio_features,4QdjPwwCCq3ifWVHiRj3jx,spotify:track:4QdjPwwCCq3ifWVHiRj3jx,https://api.spotify.com/v1/tracks/4QdjPwwCCq3ifWVHiRj3jx,https://api.spotify.com/v1/audio-analysis/4QdjPwwCCq3ifWVHiRj3jx,199440,4,2019-08-28T10:48:21Z,Cookie Jar,Doja Cat
5,0.858,0.584,10,-6.899,0,0.172,0.403,0.00034,0.0586,0.794,89.982,audio_features,2XaVx5NubKZpfFWFVT8Blz,spotify:track:2XaVx5NubKZpfFWFVT8Blz,https://api.spotify.com/v1/tracks/2XaVx5NubKZpfFWFVT8Blz,https://api.spotify.com/v1/audio-analysis/2XaVx5NubKZpfFWFVT8Blz,258351,4,2019-08-27T22:14:05Z,Brûler les illusions,Dooz Kawa
6,0.772,0.595,1,-7.576,1,0.0629,0.406,0.0,0.25,0.37,141.97,audio_features,6NidE9hFNlSMBaTZ4NtgP6,spotify:track:6NidE9hFNlSMBaTZ4NtgP6,https://api.spotify.com/v1/tracks/6NidE9hFNlSMBaTZ4NtgP6,https://api.spotify.com/v1/audio-analysis/6NidE9hFNlSMBaTZ4NtgP6,170267,4,2019-08-27T16:32:04Z,Salé,Niska
7,0.912,0.715,4,-5.666,0,0.128,0.377,0.0,0.144,0.866,94.991,audio_features,1xs8WCB7BVoK61J7QVOBLq,spotify:track:1xs8WCB7BVoK61J7QVOBLq,https://api.spotify.com/v1/tracks/1xs8WCB7BVoK61J7QVOBLq,https://api.spotify.com/v1/audio-analysis/1xs8WCB7BVoK61J7QVOBLq,212547,4,2019-08-27T15:47:15Z,Night And Day,Lyricson
8,0.767,0.649,0,-9.717,1,0.203,0.411,0.000498,0.602,0.653,86.902,audio_features,66cVOxJFgI10uft46gqS0M,spotify:track:66cVOxJFgI10uft46gqS0M,https://api.spotify.com/v1/tracks/66cVOxJFgI10uft46gqS0M,https://api.spotify.com/v1/audio-analysis/66cVOxJFgI10uft46gqS0M,245707,4,2019-08-27T14:14:42Z,Da Black Cat Bone,Scarecrow
9,0.702,0.76,4,-5.87,0,0.0367,0.0504,0.00164,0.272,0.455,100.0,audio_features,67CfbIKKTCKFqmQLJwUftX,spotify:track:67CfbIKKTCKFqmQLJwUftX,https://api.spotify.com/v1/tracks/67CfbIKKTCKFqmQLJwUftX,https://api.spotify.com/v1/audio-analysis/67CfbIKKTCKFqmQLJwUftX,291400,4,2019-08-27T11:50:38Z,"Ella, elle l'a - Remasterisé en 2004",France Gall
10,0.83,0.652,1,-5.628,1,0.0475,0.000987,0.0,0.137,0.336,100.005,audio_features,2Dl4B2t2dysNepXKRaiWVh,spotify:track:2Dl4B2t2dysNepXKRaiWVh,https://api.spotify.com/v1/tracks/2Dl4B2t2dysNepXKRaiWVh,https://api.spotify.com/v1/audio-analysis/2Dl4B2t2dysNepXKRaiWVh,190868,4,2019-08-27T11:26:36Z,Girlfriend (feat. G-Eazy),"T-Pain,G-Eazy"
11,0.696,0.522,9,-9.489,0,0.0872,0.0337,6.35e-06,0.113,0.0934,124.025,audio_features,3Uw0h4GVLVjoUEToSWe0gY,spotify:track:3Uw0h4GVLVjoUEToSWe0gY,https://api.spotify.com/v1/tracks/3Uw0h4GVLVjoUEToSWe0gY,https://api.spotify.com/v1/audio-analysis/3Uw0h4GVLVjoUEToSWe0gY,268920,4,2019-08-27T11:12:19Z,Almost Famous,G-Eazy
12,0.567,0.379,5,-11.236,1,0.0566,0.493,9.45e-05,0.1,0.5,79.958,audio_features,3uXVAyaaYadFSbbj1SQBK4,spotify:track:3uXVAyaaYadFSbbj1SQBK4,https://api.spotify.com/v1/tracks/3uXVAyaaYadFSbbj1SQBK4,https://api.spotify.com/v1/audio-analysis/3uXVAyaaYadFSbbj1SQBK4,216800,3,2019-08-27T09:22:19Z,Elle a les yeux revolver,Marc Lavoine
13,0.816,0.631,5,-7.148,0,0.0705,0.153,2.51e-06,0.115,0.118,139.964,audio_features,1qre28g0e87bJlyaIeB09o,spotify:track:1qre28g0e87bJlyaIeB09o,https://api.spotify.com/v1/tracks/1qre28g0e87bJlyaIeB09o,https://api.spotify.com/v1/audio-analysis/1qre28g0e87bJlyaIeB09o,209951,4,2019-08-24T01:27:35Z,Thomas O'Malley,Reynz
14,0.654,0.82,2,-5.769,1,0.0648,0.00368,0.364,0.195,0.617,145.002,audio_features,22DnBQIIXFPJNRGuNjWlSg,spotify:track:22DnBQIIXFPJNRGuNjWlSg,https://api.spotify.com/v1/tracks/22DnBQIIXFPJNRGuNjWlSg,https://api.spotify.com/v1/audio-analysis/22DnBQIIXFPJNRGuNjWlSg,440267,4,2019-08-23T13:28:21Z,Becoming Insane,Infected Mushroom
15,0.77,0.697,0,-2.644,1,0.0607,0.0817,0.0,0.0663,0.428,170.084,audio_features,4cTm3Ev9bUvy4ChJjB1nhl,spotify:track:4cTm3Ev9bUvy4ChJjB1nhl,https://api.spotify.com/v1/tracks/4cTm3Ev9bUvy4ChJjB1nhl,https://api.spotify.com/v1/audio-analysis/4cTm3Ev9bUvy4ChJjB1nhl,199587,4,2019-08-21T22:53:05Z,Juicy,Doja Cat
16,0.386,0.918,6,-3.214,0,0.0346,0.000202,0.325,0.183,0.159,174.007,audio_features,6QF3toFeRullSvkiF5Yoqr,spotify:track:6QF3toFeRullSvkiF5Yoqr,https://api.spotify.com/v1/tracks/6QF3toFeRullSvkiF5Yoqr,https://api.spotify.com/v1/audio-analysis/6QF3toFeRullSvkiF5Yoqr,313598,4,2019-08-20T17:25:45Z,All I Need,Nexus & Tight
17,0.457,0.926,7,-3.259,0,0.0403,0.00556,0.000167,0.243,0.15,174.032,audio_features,6LmNEPZWhYAyz9jZHaW3sj,spotify:track:6LmNEPZWhYAyz9jZHaW3sj,https://api.spotify.com/v1/tracks/6LmNEPZWhYAyz9jZHaW3sj,https://api.spotify.com/v1/audio-analysis/6LmNEPZWhYAyz9jZHaW3sj,247135,4,2019-08-19T22:08:38Z,Go,"Maduk,Lachi"
18,0.404,0.842,7,-4.921,1,0.0843,0.166,1.7e-05,0.118,0.793,90.031,audio_features,6LQk4O4M6BSpKlyoI89NjZ,spotify:track:6LQk4O4M6BSpKlyoI89NjZ,https://api.spotify.com/v1/tracks/6LQk4O4M6BSpKlyoI89NjZ,https://api.spotify.com/v1/audio-analysis/6LQk4O4M6BSpKlyoI89NjZ,244907,4,2019-08-19T15:12:02Z,Voilà l'été,Les Négresses Vertes
19,0.612,0.458,0,-11.086,0,0.069,0.427,8.41e-06,0.103,0.961,172.516,audio_features,11rsK9GDZ9UdWsxtDqnMmN,spotify:track:11rsK9GDZ9UdWsxtDqnMmN,https://api.spotify.com/v1/tracks/11rsK9GDZ9UdWsxtDqnMmN,https://api.spotify.com/v1/audio-analysis/11rsK9GDZ9UdWsxtDqnMmN,201160,4,2019-08-19T08:24:56Z,¿Porqué te vas?,Jeanette
0,0.729,0.784,4,-6.321,0,0.0905,0.0254,2.04e-05,0.0797,0.853,152.048,audio_features,0OmWmGyIaT3yEytyKpvetS,spotify:track:0OmWmGyIaT3yEytyKpvetS,https://api.spotify.com/v1/tracks/0OmWmGyIaT3yEytyKpvetS,https://api.spotify.com/v1/audio-analysis/0OmWmGyIaT3yEytyKpvetS,180493,4,2019-08-19T07:47:28Z,Burning,Coffee
1,0.55,0.876,8,-4.329,1,0.0459,0.0173,0.0311,0.069,0.34,173.977,audio_features,3tiPxTBPJ1eEHLS1BO0r6T,spotify:track:3tiPxTBPJ1eEHLS1BO0r6T,https://api.spotify.com/v1/tracks/3tiPxTBPJ1eEHLS1BO0r6T,https://api.spotify.com/v1/audio-analysis/3tiPxTBPJ1eEHLS1BO0r6T,184450,4,2019-08-18T22:29:03Z,Promises,Itro
2,0.576,0.896,5,-3.747,0,0.0456,0.0161,0.688,0.076,0.0582,173.941,audio_features,1qrYuLnY0miRJIz7CvlJoY,spotify:track:1qrYuLnY0miRJIz7CvlJoY,https://api.spotify.com/v1/tracks/1qrYuLnY0miRJIz7CvlJoY,https://api.spotify.com/v1/audio-analysis/1qrYuLnY0miRJIz7CvlJoY,272328,4,2019-08-18T21:07:11Z,Coming Down,Maduk
3,0.784,0.601,10,-9.566,0,0.108,0.172,0.00863,0.115,0.539,91.05,audio_features,4xu7yAVYt2JApmdHarq2nU,spotify:track:4xu7yAVYt2JApmdHarq2nU,https://api.spotify.com/v1/tracks/4xu7yAVYt2JApmdHarq2nU,https://api.spotify.com/v1/audio-analysis/4xu7yAVYt2JApmdHarq2nU,236653,4,2019-08-16T20:40:03Z,Paris,L'Impératrice
4,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4,2019-08-16T19:41:11Z,Pass The Dutchie,Musical Youth
5,0.825,0.794,1,-8.611,1,0.0536,0.000155,0.911,0.09,0.27,126.006,audio_features,5F84K2ltGbHKMYbmujjt8W,spotify:track:5F84K2ltGbHKMYbmujjt8W,https://api.spotify.com/v1/tracks/5F84K2ltGbHKMYbmujjt8W,https://api.spotify.com/v1/audio-analysis/5F84K2ltGbHKMYbmujjt8W,402905,4,2019-08-15T17:00:14Z,Thinking About You ft Juliet Fox - Original Mix,"Spektre,Juliet Fox"
6,0.513,0.411,1,-9.91,0,0.203,0.0804,0.00175,0.114,0.476,204.053,audio_features,0p3uERCFlt13XFGJeByuxe,spotify:track:0p3uERCFlt13XFGJeByuxe,https://api.spotify.com/v1/tracks/0p3uERCFlt13XFGJeByuxe,https://api.spotify.com/v1/audio-analysis/0p3uERCFlt13XFGJeByuxe,223080,4,2019-08-15T13:29:26Z,Ma Starlight,L'Impératrice
